,School,Major,Batch,Sem1_courses,Sem1_grades,Sem2_courses,Sem2_grades,Sem3_courses,Sem3_grades,Sem4_courses,Sem4_grades,Sem5_courses,Sem5_grades,Sem6_courses,Sem6_grades,Sem7_courses,Sem7_grades,Sem8_courses,Sem8_grades
643,School of Engineering,MED,2016,['CCC704'],['A-'],['CCC510'],['A'],"['CCC627', 'CCC402']","['A', 'B']","['CCC801', 'CCC620']","['A-', 'B']",,,,,,,,
644,School of Engineering,MED,2016,['CCC704'],['A'],"['CCC402', 'CCC214']","['A', 'A-']",['CCC319'],['B-'],"['CCC411', 'CCC602']","['A', 'A-']",,,,,,,,
645,School of Engineering,CSD,2016,['CCC704'],['B'],"['CCC402', 'CCC103', 'CCC226']","['B', 'B', 'A-']",['CCC510'],['C'],"['CCC801', 'CCC319', 'CCC411', 'CCC629']","['B', 'A', 'A', 'A-']",,,,,,,,
646,School of Engineering,MED,2016,"['CCC704', 'CCC402']","['B', 'A']","['CCC312', 'CCC302', 'CCC622', 'CCC805']","['A-', 'A-', 'A-', 'A']",['CCC821'],['A'],"['CCC823', 'CCC628']","['A-', 'A']",,,,,,,,
647,School of Natural Sciences,CHY,2016,"['CCC302', 'CCC402']","['A-', 'A']",['CCC704'],['A'],"['CCC409', 'CCC613', 'CCC512']","['A', 'A', 'A-']",['CCC620'],['A'],,,,,,,,
648,School of Natural Sciences,BIO,2016,"['CCC302', 'CCC322']","['A-', 'F']","['CCC402', 'CCC704', 'CCC114']","['A', 'B', 'C']",['CCC416'],['A-'],"['CCC602', 'CCC801', 'CCC823']","['A-', 'B', 'B-']",,,,,,,,
649,School of Engineering,MED,2016,"['CCC302', 'CCC704']","['A', 'B']","['CCC402', 'CCC512']","['A-', 'B']","['CCC805', 'CCC319']","['B', 'B']","['CCC416', 'CCC409']","['A-', 'A-']",,,,,,,,
650,School of Engineering,MED,2016,"['CCC402', 'CCC704']","['A-', 'B-']","['CCC226', 'CCC407']","['A', 'B-']","['CCC411', 'CCC319']","['A', 'C']","['CCC620', 'CCC805']","['B', 'B-']",,,,,,,,
651,School of Engineering,EED,2016,"['CCC302', 'CCC222']","['A-', 'D']","['CCC402', 'CCC704', 'CCC319', 'CCC805', 'CCC414']","['B', 'B', 'B', 'B', 'A']",,,,,,,,,,,,
652,School of Engineering,CED,2016,"['CCC402', 'CCC704']","['B', 'B-']",['CCC226'],['B'],,,,,,,,,,,,
653,School of Engineering,MED,2016,['CCC704'],['B-'],"['CCC402', 'CCC512', 'CCC302']","['A-', 'B', 'A-']","['CCC319', 'CCC103']","['A', 'A']","['CCC409', 'CCC620']","['A-', 'A-']",,,,,,,,
654,School of Engineering,CHD,2016,['CCC704'],['B-'],"['CCC302', 'CCC402']","['A-', 'A-']","['CCC611', 'CCC801']","['A-', 'B']","['CCC319', 'CCC414', 'CCC103']","['A-', 'A-', 'C']",,,,,,,,
655,School of Engineering,CSD,2016,"['CCC801', 'CCC704']","['A-', 'A']","['CCC402', 'CCC611']","['A', 'A']",['CCC413'],['A'],"['CCC629', 'CCC228']","['A', 'A']",,,,,,,,
656,School of Engineering,CSD,2016,"['CCC704', 'CCC402']","['B', 'A-']",['CCC510'],['B-'],"['CCC103', 'CCC416', 'CCC624']","['C', 'B', 'B']","['CCC414', 'CCC302', 'CCC602']","['A-', 'A-', 'B-']",,,,,,,,
657,School of Natural Sciences,PHY,2016,"['CCC602', 'CCC402']","['B', 'B']","['CCC704', 'CCC622']","['B', 'B-']",,,,,,,,,,,,
658,School of Natural Sciences,MAT,2016,"['CCC402', 'CCC224', 'CCC302']","['B', 'F', 'A-']","['CCC704', 'CCC814']","['B', 'C']",['CCC510'],['A-'],['CCC629'],['B'],,,,,,,,
659,School of Natural Sciences,MAT,2016,"['CCC302', 'CCC402']","['A-', 'C']","['CCC704', 'CCC512']","['B', 'B-']","['CCC801', 'CCC413']","['D', 'C']","['CCC801', 'CCC414']","['B-', 'B']",,,,,,,,
660,School of Engineering,CSD,2016,"['CCC402', 'CCC704']","['B', 'B']","['CCC801', 'CCC512', 'CCC414', 'CCC302']","['B', 'B', 'A', 'B']","['CCC624', 'CCC710']","['B', 'C']","['CCC403', 'CCC630']","['B-', 'B']",,,,,,,,
661,School of Natural Sciences,MAT,2016,"['CCC302', 'CCC402']","['B', 'B']",['CCC704'],['B'],"['CCC319', 'CCC407']","['B-', 'B']",['CCC801'],['A'],,,,,,,,
662,School of Engineering,EED,2016,"['CCC302', 'CCC402']","['A-', 'B']",['CCC704'],['B'],"['CCC801', 'CCC103']","['B', 'A']","['CCC411', 'CCC409']","['B', 'B']",,,,,,,,
663,School of Engineering,ECE,2016,['CCC704'],['B'],"['CCC402', 'CCC818']","['A', 'C']","['CCC329', 'CCC512']","['B-', 'B-']","['CCC510', 'CCC330', 'CCC414']","['A-', 'A-', 'A']",,,,,,,,
664,School of Engineering,ECE,2016,"['CCC704', 'CCC402']","['B', 'A']","['CCC618', 'CCC226']","['B-', 'B']","['CCC710', 'CCC821']","['A-', 'A']","['CCC414', 'CCC409']","['A-', 'B']",,,,,,,,
665,School of Humanities & Soc Sci,ECO,2016,"['CCC302', 'CCC222']","['A-', 'B-']",['CCC704'],['B'],"['CCC101', 'CCC416']","['A-', 'B']","['CCC103', 'CCC402']","['B-', 'A']",,,,,,,,
666,School of Engineering,MED,2016,"['CCC704', 'CCC402']","['B-', 'A']",['CCC612'],['B'],"['CCC412', 'CCC228']","['B', 'C-']","['CCC403', 'CCC302']","['B', 'A-']",,,,,,,,
667,School of Engineering,CSD,2016,['CCC704'],['B'],"['CCC512', 'CCC402']","['B', 'C']","['CCC103', 'CCC710']","['A-', 'B-']","['CCC319', 'CCC414']","['A', 'B']",,,,,,,,
668,School of Engineering,CSD,2016,['CCC704'],['C'],"['CCC402', 'CCC801', 'CCC114']","['C-', 'B', 'B-']",['CCC821'],['A-'],['CCC414'],['A-'],,,,,,,,
669,School of Engineering,MED,2016,['CCC704'],['A'],['CCC302'],['A-'],"['CCC611', 'CCC319']","['B-', 'A-']","['CCC805', 'CCC512']","['B', 'C-']",,,,,,,,
670,School of Natural Sciences,BIO,2016,"['CCC302', 'CCC409']","['A', 'A']","['CCC704', 'CCC113']","['A-', 'A-']","['CCC801', 'CCC402']","['A', 'A']","['CCC620', 'CCC512']","['B', 'B-']",,,,,,,,
671,School of Engineering,ECE,2016,['CCC704'],['A-'],"['CCC801', 'CCC402', 'CCC614']","['A-', 'A', 'F']","['CCC302', 'CCC510']","['B', 'A']",['CCC625'],['B-'],,,,,,,,
672,School of Humanities & Soc Sci,ECO,2016,"['CCC302', 'CCC312']","['A', 'A']","['CCC704', 'CCC323']","['B', 'A']","['CCC624', 'CCC402']","['A-', 'B']",['CCC416'],['B'],,,,,,,,
673,School of Natural Sciences,PHY,2016,"['CCC312', 'CCC414', 'CCC302']","['A', 'A-', 'A']","['CCC402', 'CCC704']","['A-', 'A']","['CCC627', 'CCC407', 'CCC329', 'CCC624']","['A-', 'A-', 'B-', 'A-']","['CCC227', 'CCC823']","['B', 'C']",,,,,,,,
674,School of Engineering,CSD,2016,"['CCC704', 'CCC402']","['B', 'B']","['CCC302', 'CCC226']","['A-', 'B']",['CCC510'],['A'],['CCC620'],['B-'],,,,,,,,
675,School of Engineering,EED,2016,"['CCC302', 'CCC402']","['A', 'B']","['CCC704', 'CCC510']","['A-', 'A-']","['CCC103', 'CCC805']","['A', 'A-']","['CCC115', 'CCC416', 'CCC319']","['B', 'A', 'B']",,,,,,,,
676,School of Engineering,CED,2016,"['CCC704', 'CCC302']","['B', 'A']","['CCC323', 'CCC103', 'CCC311']","['A-', 'A-', 'A-']",['CCC416'],['B'],['CCC402'],['A'],,,,,,,,
677,School of Engineering,EED,2016,"['CCC302', 'CCC801', 'CCC319']","['A', 'A-', 'A-']","['CCC510', 'CCC704']","['B', 'A-']",['CCC402'],['A'],"['CCC510', 'CCC805']","['A-', 'A']",,,,,,,,
678,School of Engineering,CED,2016,['CCC704'],['B-'],"['CCC226', 'CCC302']","['A-', 'A-']","['CCC402', 'CCC801']","['B', 'B']",['CCC615'],['A-'],,,,,,,,
679,School of Natural Sciences,PHY,2016,"['CCC302', 'CCC312']","['A', 'F']","['CCC704', 'CCC217', 'CCC311']","['B', 'B-', 'A']","['CCC115', 'CCC227']","['A-', 'A-']",['CCC403'],['A'],,,,,,,,
680,School of Engineering,EED,2016,"['CCC402', 'CCC302']","['B', 'A']","['CCC704', 'CCC414']","['A', 'A-']",,,,,,,,,,,,
681,School of Engineering,EED,2016,"['CCC402', 'CCC302']","['A-', 'A-']",['CCC704'],['B'],['CCC417'],['A-'],"['CCC416', 'CCC629', 'CCC319']","['A-', 'A-', 'A']",,,,,,,,
682,School of Engineering,ECE,2016,['CCC704'],['B-'],"['CCC618', 'CCC302', 'CCC402']","['A-', 'A-', 'A']","['CCC417', 'CCC103']","['A', 'A']","['CCC821', 'CCC319', 'CCC416']","['A', 'A', 'A-']",,,,,,,,
683,School of Natural Sciences,MAT,2016,"['CCC402', 'CCC302']","['A', 'A-']",['CCC704'],['A'],"['CCC624', 'CCC311']","['A-', 'A']","['CCC103', 'CCC629']","['A', 'A-']",,,,,,,,
684,School of Engineering,CSD,2016,['CCC704'],['B-'],"['CCC402', 'CCC801', 'CCC618']","['B-', 'B', 'C']",['CCC821'],['B-'],"['CCC823', 'CCC414']","['A-', 'B-']",,,,,,,,
685,School of Engineering,CSD,2016,"['CCC704', 'CCC402']","['A', 'A']","['CCC805', 'CCC103']","['A', 'A-']","['CCC311', 'CCC417', 'CCC611']","['B', 'A-', 'A']","['CCC416', 'CCC414']","['A', 'A-']",,,,,,,,
686,School of Engineering,CHD,2016,['CCC704'],['B-'],['CCC302'],['A-'],"['CCC402', 'CCC512']","['A-', 'C-']",['CCC403'],['B-'],,,,,,,,
687,School of Natural Sciences,PHY,2016,"['CCC402', 'CCC224', 'CCC302']","['A-', 'A-', 'A-']",['CCC704'],['A'],"['CCC228', 'CCC822']","['A', 'A']",['CCC227'],['A'],,,,,,,,
688,School of Engineering,MED,2016,['CCC704'],['C'],"['CCC407', 'CCC302']","['A-', 'A-']","['CCC512', 'CCC413']","['C-', 'B']","['CCC416', 'CCC103']","['B', 'B']",,,,,,,,
689,School of Humanities & Soc Sci,ECO,2016,"['CCC302', 'CCC402']","['A-', 'A']",['CCC704'],['A-'],"['CCC512', 'CCC805']","['B-', 'A']",['CCC115'],['A'],,,,,,,,
690,School of Natural Sciences,BIO,2016,"['CCC414', 'CCC302']","['A', 'A']","['CCC704', 'CCC113']","['A-', 'A']","['CCC801', 'CCC611']","['A-', 'A']","['CCC402', 'CCC409']","['A', 'A-']",,,,,,,,
691,School of Engineering,EED,2016,"['CCC302', 'CCC402']","['A-', 'A-']","['CCC704', 'CCC114']","['B', 'B-']","['CCC510', 'CCC319']","['A', 'C']",['CCC411'],['A-'],,,,,,,,
692,School of Natural Sciences,MAT,2016,"['CCC302', 'CCC402']","['A', 'A-']","['CCC622', 'CCC704', 'CCC512', 'CCC411', 'CCC620']","['B-', 'B', 'A-', 'B-', 'B']",,,,,,,,,,,,
693,School of Engineering,CSD,2016,"['CCC402', 'CCC704']","['A', 'B']","['CCC801', 'CCC510', 'CCC103']","['B', 'A-', 'B']","['CCC115', 'CCC821']","['B-', 'B']",['CCC414'],['A-'],,,,,,,,
694,School of Humanities & Soc Sci,ECO,2016,"['CCC402', 'CCC302']","['A', 'A-']",['CCC704'],['B'],"['CCC611', 'CCC805']","['A', 'B']",['CCC403'],['C-'],,,,,,,,
695,School of Engineering,MED,2016,"['CCC704', 'CCC402']","['B-', 'A']","['CCC302', 'CCC226']","['A-', 'B']","['CCC510', 'CCC319']","['A', 'A-']","['CCC602', 'CCC403']","['B-', 'B-']",,,,,,,,
696,School of Engineering,MED,2016,['CCC704'],['B-'],"['CCC820', 'CCC226']","['B-', 'A-']","['CCC512', 'CCC402']","['B-', 'A-']","['CCC302', 'CCC409', 'CCC414']","['A-', 'B', 'A']",,,,,,,,
697,School of Humanities & Soc Sci,ECO,2016,"['CCC402', 'CCC302']","['A', 'A']","['CCC704', 'CCC805']","['A-', 'A']",,,,,,,,,,,,
698,School of Natural Sciences,PHY,2016,"['CCC302', 'CCC414']","['A-', 'A-']","['CCC614', 'CCC704', 'CCC402']","['B-', 'A-', 'A']","['CCC329', 'CCC407', 'CCC512', 'CCC624']","['B', 'A-', 'C', 'A-']","['CCC805', 'CCC801']","['A-', 'A-']",,,,,,,,
699,School of Engineering,EED,2016,"['CCC402', 'CCC302']","['B', 'A-']",['CCC704'],['B'],"['CCC801', 'CCC515']","['B-', 'B']","['CCC416', 'CCC805']","['A-', 'A']",,,,,,,,
700,School of Engineering,ECE,2016,"['CCC704', 'CCC302']","['B-', 'A-']",['CCC225'],['B'],"['CCC228', 'CCC822']","['F', 'B']","['CCC402', 'CCC103']","['B', 'A-']",,,,,,,,
701,School of Engineering,CSD,2016,['CCC704'],['C'],"['CCC103', 'CCC618', 'CCC319']","['A-', 'C', 'B']","['CCC821', 'CCC801']","['B', 'B']","['CCC628', 'CCC331']","['B', 'B']",,,,,,,,
702,School of Engineering,MED,2016,['CCC704'],['B'],"['CCC407', 'CCC226']","['B', 'D']","['CCC805', 'CCC512', 'CCC402']","['A', 'A-', 'A-']","['CCC302', 'CCC414', 'CCC510']","['A', 'A-', 'A']",,,,,,,,
703,School of Engineering,ECE,2016,['CCC704'],['A'],"['CCC302', 'CCC818']","['F', 'D']",['CCC412'],['F'],,,,,,,,,,
704,School of Engineering,MED,2016,"['CCC704', 'CCC402']","['B-', 'A']","['CCC214', 'CCC226']","['B', 'B']","['CCC319', 'CCC627', 'CCC515']","['C', 'A', 'A']",['CCC414'],['A-'],,,,,,,,
705,School of Engineering,ECE,2016,"['CCC704', 'CCC402']","['C', 'A-']","['CCC319', 'CCC602']","['F', 'D']",['CCC510'],['A-'],"['CCC403', 'CCC302']","['B-', 'A-']",,,,,,,,
706,School of Engineering,MED,2016,['CCC704'],['C'],"['CCC226', 'CCC801']","['B-', 'B']","['CCC228', 'CCC319']","['C-', 'A']","['CCC414', 'CCC403', 'CCC402']","['A', 'A', 'A']",,,,,,,,
707,School of Engineering,CSD,2016,"['CCC224', 'CCC704']","['B-', 'A-']","['CCC609', 'CCC506']","['B', 'A-']","['CCC402', 'CCC512']","['A-', 'B-']",['CCC629'],['A-'],,,,,,,,
708,School of Engineering,ECE,2016,"['CCC704', 'CCC402']","['B-', 'B-']","['CCC114', 'CCC414']","['B-', 'A']","['CCC801', 'CCC613']","['B', 'C']","['CCC416', 'CCC805']","['A-', 'B']",,,,,,,,
709,School of Engineering,ECE,2016,"['CCC302', 'CCC704']","['A', 'B']","['CCC409', 'CCC402']","['A', 'A']","['CCC103', 'CCC412']","['B', 'A-']",['CCC630'],['A'],,,,,,,,
710,School of Engineering,CED,2016,"['CCC402', 'CCC704']","['C-', 'B-']","['CCC403', 'CCC225']","['A-', 'F']","['CCC613', 'CCC625', 'CCC412']","['A-', 'B', 'A-']","['CCC801', 'CCC103', 'CCC512']","['C', 'A-', 'B-']",,,,,,,,
711,School of Engineering,MED,2016,"['CCC302', 'CCC704']","['A-', 'C']","['CCC103', 'CCC407']","['B', 'B-']","['CCC227', 'CCC417']","['B-', 'B-']",['CCC402'],['A'],,,,,,,,
712,School of Natural Sciences,MAT,2016,"['CCC302', 'CCC402']","['A-', 'A']",['CCC704'],['A-'],,,,,,,,,,,,
713,School of Engineering,CSD,2016,"['CCC224', 'CCC704']","['B-', 'B']","['CCC801', 'CCC611']","['B', 'A-']","['CCC821', 'CCC512']","['A-', 'C']",['CCC628'],['A-'],,,,,,,,
714,School of Engineering,CSD,2016,"['CCC103', 'CCC704']","['A', 'B']","['CCC403', 'CCC312', 'CCC319']","['A', 'A', 'A']",['CCC327'],['B'],"['CCC414', 'CCC805']","['A', 'A']",,,,,,,,
715,School of Engineering,CSD,2016,['CCC704'],['B-'],"['CCC214', 'CCC618', 'CCC402']","['B', 'C-', 'C-']",['CCC510'],['A'],"['CCC628', 'CCC801']","['B-', 'A']",,,,,,,,
716,School of Engineering,CHD,2016,"['CCC302', 'CCC704']","['A', 'B']","['CCC114', 'CCC402']","['B-', 'B']",['CCC510'],['B-'],"['CCC414', 'CCC319', 'CCC805']","['A', 'B', 'C']",,,,,,,,
717,School of Engineering,EED,2016,"['CCC302', 'CCC402']","['A-', 'A-']","['CCC704', 'CCC414']","['A-', 'A']",['CCC510'],['A-'],"['CCC512', 'CCC625', 'CCC801']","['C-', 'B-', 'A']",,,,,,,,
718,School of Engineering,MED,2016,['CCC704'],['B'],"['CCC302', 'CCC226']","['A-', 'A-']","['CCC402', 'CCC103']","['A', 'B-']",['CCC319'],['A-'],,,,,,,,
719,School of Engineering,MED,2016,"['CCC302', 'CCC704', 'CCC402']","['B', 'B-', 'B-']","['CCC103', 'CCC411']","['A', 'B']","['CCC510', 'CCC319']","['A', 'A-']","['CCC805', 'CCC414', 'CCC801']","['A', 'A-', 'A']",,,,,,,,
720,School of Engineering,MED,2016,['CCC704'],['A-'],['CCC621'],['B'],"['CCC402', 'CCC512']","['B', 'C']","['CCC411', 'CCC823']","['A', 'B']",,,,,,,,
721,School of Engineering,EED,2016,"['CCC402', 'CCC302']","['B-', 'A-']",['CCC704'],['B'],['CCC510'],['A'],"['CCC227', 'CCC823']","['C', 'C']",,,,,,,,
722,School of Engineering,MED,2016,['CCC704'],['B'],['CCC621'],['A'],"['CCC625', 'CCC402', 'CCC302']","['A-', 'A-', 'A-']",['CCC227'],['B-'],,,,,,,,
723,School of Engineering,EED,2016,"['CCC402', 'CCC302']","['A', 'A-']",['CCC704'],['B'],['CCC512'],['B-'],"['CCC409', 'CCC805']","['A', 'A-']",,,,,,,,
724,School of Engineering,EED,2016,"['CCC402', 'CCC302']","['A-', 'A']",['CCC704'],['A'],"['CCC411', 'CCC103']","['A', 'A']","['CCC414', 'CCC625']","['A', 'A']",,,,,,,,
725,School of Engineering,MED,2016,"['CCC402', 'CCC704']","['A', 'B-']",['CCC226'],['A-'],"['CCC805', 'CCC510']","['A', 'A']",['CCC801'],['A-'],,,,,,,,
726,School of Engineering,EED,2016,"['CCC402', 'CCC302']","['A-', 'A-']","['CCC606', 'CCC704']","['A-', 'B']","['CCC319', 'CCC515', 'CCC710']","['A', 'A-', 'B-']","['CCC823', 'CCC411', 'CCC103', 'CCC625']","['A', 'A-', 'A', 'B']",,,,,,,,
727,School of Humanities & Soc Sci,ECO,2016,"['CCC801', 'CCC302']","['C-', 'A']","['CCC704', 'CCC805', 'CCC114']","['A', 'B', 'A']","['CCC624', 'CCC710']","['A-', 'A']",['CCC115'],['A'],,,,,,,,
728,School of Engineering,MED,2016,['CCC704'],['B-'],"['CCC214', 'CCC402']","['A', 'B']","['CCC413', 'CCC801']","['A-', 'A-']","['CCC512', 'CCC403']","['B-', 'B-']",,,,,,,,
729,School of Engineering,CED,2016,"['CCC704', 'CCC402']","['B', 'A-']",['CCC621'],['B'],['CCC412'],['A-'],['CCC302'],['A-'],,,,,,,,
730,School of Engineering,MED,2016,"['CCC704', 'CCC402']","['B', 'A']",['CCC612'],['A'],"['CCC319', 'CCC510']","['A', 'A']","['CCC302', 'CCC403', 'CCC823']","['B', 'A', 'B']",,,,,,,,
731,School of Engineering,ECE,2016,['CCC704'],['B'],"['CCC323', 'CCC103', 'CCC510']","['A', 'A-', 'A-']","['CCC319', 'CCC402', 'CCC710']","['A', 'A', 'B']","['CCC409', 'CCC414', 'CCC805']","['A-', 'A', 'A']",,,,,,,,
732,School of Engineering,CSD,2016,"['CCC704', 'CCC402']","['B', 'A-']","['CCC612', 'CCC618']","['B-', 'C']","['CCC821', 'CCC625']","['A-', 'A-']","['CCC227', 'CCC628', 'CCC805', 'CCC823']","['B-', 'B', 'B', 'C']",,,,,,,,
733,School of Natural Sciences,BIO,2016,['CCC302'],['B'],"['CCC704', 'CCC606']","['B', 'A-']","['CCC625', 'CCC512']","['A-', 'A-']","['CCC311', 'CCC402', 'CCC103', 'CCC416']","['B', 'A', 'B', 'A']",,,,,,,,
734,School of Engineering,CSD,2016,"['CCC302', 'CCC704']","['A', 'B-']","['CCC114', 'CCC402']","['B-', 'A-']",['CCC510'],['A-'],"['CCC628', 'CCC801']","['A', 'B']",,,,,,,,
735,School of Engineering,CSD,2016,"['CCC704', 'CCC402']","['B', 'A-']",['CCC612'],['B'],['CCC510'],['A'],"['CCC628', 'CCC801']","['A-', 'A-']",,,,,,,,
736,School of Natural Sciences,MAT,2016,"['CCC302', 'CCC402']","['A', 'A']",['CCC704'],['B'],,,,,,,,,,,,
737,School of Engineering,CSD,2016,['CCC704'],['B-'],"['CCC805', 'CCC214', 'CCC402']","['A-', 'B-', 'A-']",['CCC510'],['A'],"['CCC628', 'CCC801']","['B-', 'A']",,,,,,,,
738,School of Engineering,ECE,2016,"['CCC704', 'CCC402']","['B', 'A-']","['CCC612', 'CCC302']","['B-', 'A-']","['CCC515', 'CCC510']","['A-', 'A-']","['CCC801', 'CCC414', 'CCC629']","['A', 'A', 'B']",,,,,,,,
739,School of Engineering,EED,2016,"['CCC402', 'CCC302']","['A-', 'A-']",['CCC704'],['A'],"['CCC515', 'CCC611']","['B', 'B-']","['CCC414', 'CCC805']","['A-', 'A']",,,,,,,,
740,School of Natural Sciences,MAT,2016,"['CCC805', 'CCC402', 'CCC302']","['A-', 'C', 'A']","['CCC704', 'CCC622']","['B-', 'A-']",['CCC512'],['C-'],['CCC512'],['C-'],,,,,,,,
741,School of Natural Sciences,MAT,2016,"['CCC302', 'CCC402']","['A-', 'C']","['CCC704', 'CCC512']","['A', 'C']",,,,,,,,,,,,
742,School of Engineering,EED,2016,"['CCC302', 'CCC402']","['A-', 'A']",['CCC704'],['B'],['CCC510'],['A'],"['CCC823', 'CCC414', 'CCC801']","['B', 'A-', 'A-']",,,,,,,,
743,School of Engineering,EED,2016,"['CCC302', 'CCC402']","['A-', 'A']",['CCC704'],['B-'],['CCC510'],['A'],"['CCC625', 'CCC319']","['B', 'B']",,,,,,,,
744,School of Engineering,MED,2016,"['CCC704', 'CCC402']","['B-', 'B']",['CCC820'],['B-'],"['CCC319', 'CCC510']","['B', 'A-']","['CCC823', 'CCC414']","['B', 'A']",,,,,,,,
745,School of Natural Sciences,PHY,2016,"['CCC302', 'CCC402']","['B', 'B-']","['CCC704', 'CCC628']","['B', 'A-']",,,,,,,,,,,,
746,School of Engineering,MED,2016,['CCC704'],['B-'],"['CCC214', 'CCC226']","['C', 'C']","['CCC402', 'CCC412']","['B', 'A-']","['CCC602', 'CCC628']","['C', 'C']",,,,,,,,
747,School of Engineering,CSD,2016,"['CCC704', 'CCC402']","['B', 'A']","['CCC226', 'CCC411']","['A-', 'B']",['CCC512'],['B-'],['CCC602'],['B'],,,,,,,,
748,School of Engineering,CSD,2016,['CCC704'],['B-'],"['CCC621', 'CCC402', 'CCC319']","['A-', 'A-', 'A']","['CCC624', 'CCC407', 'CCC411', 'CCC710']","['A', 'A-', 'A-', 'B']","['CCC823', 'CCC103', 'CCC602', 'CCC414']","['C-', 'A', 'A', 'A-']",,,,,,,,
749,School of Humanities & Soc Sci,ECO,2016,"['CCC801', 'CCC302']","['B', 'A']","['CCC704', 'CCC217']","['A', 'A-']",['CCC115'],['A-'],"['CCC227', 'CCC805']","['A-', 'A']",,,,,,,,
750,School of Engineering,CSD,2016,"['CCC704', 'CCC402']","['A-', 'A-']","['CCC302', 'CCC114', 'CCC225']","['A', 'B-', 'C']","['CCC801', 'CCC329']","['B', 'A-']",['CCC630'],['A'],,,,,,,,
751,School of Engineering,CSD,2016,"['CCC704', 'CCC402']","['B-', 'B-']","['CCC214', 'CCC414']","['C-', 'A-']","['CCC103', 'CCC624']","['B-', 'B']",['CCC302'],['A-'],,,,,,,,
752,School of Humanities & Soc Sci,ECO,2016,"['CCC302', 'CCC704']","['A', 'A-']","['CCC611', 'CCC814']","['A-', 'B-']","['CCC115', 'CCC228']","['A-', 'A']","['CCC629', 'CCC805']","['A-', 'A']",,,,,,,,
753,School of Engineering,CSD,2016,"['CCC704', 'CCC402']","['A', 'A']","['CCC226', 'CCC414', 'CCC302']","['A', 'A', 'B']","['CCC103', 'CCC115']","['B', 'C-']",['CCC416'],['B'],,,,,,,,
754,School of Engineering,CSD,2016,"['CCC704', 'CCC302']","['B-', 'A-']","['CCC402', 'CCC606']","['C', 'C']",['CCC103'],['B'],"['CCC801', 'CCC602']","['B', 'B']",,,,,,,,
755,School of Engineering,CSD,2016,"['CCC402', 'CCC704']","['A-', 'B']","['CCC818', 'CCC612']","['A', 'C']","['CCC624', 'CCC821']","['A', 'A-']","['CCC630', 'CCC602']","['A-', 'B']",,,,,,,,
756,School of Engineering,MED,2016,"['CCC704', 'CCC103']","['B-', 'B']","['CCC225', 'CCC226']","['B-', 'B-']","['CCC625', 'CCC402']","['B', 'A-']","['CCC602', 'CCC512']","['B', 'C']",,,,,,,,
757,School of Engineering,CSD,2016,"['CCC704', 'CCC402', 'CCC302']","['B', 'A-', 'A-']","['CCC311', 'CCC602', 'CCC510', 'CCC801']","['B-', 'B', 'B-', 'A-']","['CCC515', 'CCC103']","['C', 'A-']","['CCC414', 'CCC823']","['A-', 'B-']",,,,,,,,
758,School of Engineering,CSD,2016,"['CCC302', 'CCC704']","['A-', 'B-']",['CCC402'],['A-'],"['CCC510', 'CCC407']","['A', 'A-']","['CCC801', 'CCC414']","['B', 'A-']",,,,,,,,
759,School of Engineering,CHD,2016,['CCC704'],['A'],['CCC402'],['A'],"['CCC611', 'CCC417']","['A-', 'A-']","['CCC403', 'CCC630', 'CCC302']","['C', 'B-', 'B-']",,,,,,,,
760,School of Engineering,MED,2016,"['CCC704', 'CCC402']","['B-', 'A']","['CCC602', 'CCC302']","['A-', 'A-']",['CCC510'],['A'],"['CCC801', 'CCC414', 'CCC409']","['B-', 'A-', 'A-']",,,,,,,,
761,School of Engineering,CSD,2016,['CCC704'],['B'],"['CCC602', 'CCC226']","['A-', 'A']","['CCC402', 'CCC801']","['A', 'B']","['CCC411', 'CCC823']","['B', 'C']",,,,,,,,
762,School of Engineering,CED,2016,"['CCC402', 'CCC704']","['A', 'B']","['CCC411', 'CCC226', 'CCC302']","['B', 'B', 'A']","['CCC412', 'CCC710']","['A', 'C']","['CCC805', 'CCC512']","['C-', 'B-']",,,,,,,,
763,School of Humanities & Soc Sci,ENG,2016,"['CCC402', 'CCC302']","['B-', 'A-']","['CCC814', 'CCC704']","['B-', 'A-']","['CCC512', 'CCC329']","['C', 'A-']","['CCC416', 'CCC805']","['B-', 'A']",,,,,,,,
764,School of Engineering,MED,2016,"['CCC704', 'CCC302']","['C', 'A-']",['CCC510'],['A'],"['CCC413', 'CCC710']","['C', 'B']",['CCC620'],['B-'],,,,,,,,
765,School of Engineering,CSD,2016,['CCC704'],['B'],"['CCC506', 'CCC801']","['A-', 'B']","['CCC115', 'CCC402']","['B', 'A-']","['CCC229', 'CCC409', 'CCC411']","['B', 'A-', 'B-']",,,,,,,,
766,School of Engineering,CSD,2016,"['CCC402', 'CCC704']","['A', 'A']",['CCC612'],['A'],['CCC510'],['A-'],"['CCC628', 'CCC801']","['A', 'A']",,,,,,,,
767,School of Natural Sciences,CHY,2016,"['CCC302', 'CCC704']","['A', 'A-']","['CCC402', 'CCC114']","['A', 'A']","['CCC611', 'CCC115']","['A', 'A']","['CCC227', 'CCC512']","['A-', 'B']",,,,,,,,
768,School of Engineering,ECE,2016,['CCC704'],['B-'],['CCC217'],['A-'],"['CCC512', 'CCC402']","['C', 'A-']","['CCC103', 'CCC628']","['B', 'A-']",,,,,,,,
