,School,Major,Batch,Sem1_courses,Sem1_grades,Sem2_courses,Sem2_grades,Sem3_courses,Sem3_grades,Sem4_courses,Sem4_grades,Sem5_courses,Sem5_grades,Sem6_courses,Sem6_grades,Sem7_courses,Sem7_grades,Sem8_courses,Sem8_grades
546,School of Engineering,MED,2016,"['CCC704', 'MAT201']","['B-', 'A']","['CCC226', 'PHY102', 'CCC402']","['A-', 'B-', 'B']","['ECO101', 'CCC329', 'CCC710']","['C', 'B', 'C']","['CCC628', 'ECO102', 'CCC620']","['B', 'A', 'A-']",,,,,,,,
547,School of Engineering,CSD,2016,['CCC704'],['B'],"['CCC506', 'CCC414', 'CCC402']","['A-', 'A', 'A-']","['CCC416', 'ECO101', 'CCC613']","['B', 'A', 'B']","['DOM401', 'CCC801', 'CCC805']","['A-', 'A-', 'A']",,,,,,,,
548,School of Humanities & Soc Sci,SOC,2016,"['ECO101', 'CCC222', 'CCC302', 'MAT101']","['C-', 'A', 'A-', 'C']","['MAT110', 'MAT284', 'CCC704', 'CCC113', 'ECO102']","['C', 'B-', 'A', 'A', 'A']","['CCC115', 'ECO301', 'CCC611', 'ECO203', 'ENG240']","['A', 'B', 'A', 'C-', 'A']","['ECO327', 'CCC629', 'CCC615', 'ENG344']","['A', 'A-', 'A', 'A']",,,,,,,,
549,School of Natural Sciences,MAT,2016,"['CCC414', 'CCC302', 'CCC402']","['A-', 'A', 'A-']",['CCC704'],['B'],['CCC413'],['C'],"['CHY122', 'ADP101']","['B-', 'B']",,,,,,,,
550,School of Engineering,MED,2016,"['CCC704', 'MAT201']","['B', 'B']","['CCC214', 'PHY102', 'CCC226']","['A-', 'B', 'B']","['CCC413', 'CCC801']","['A', 'A-']","['CCC512', 'CCC403']","['C', 'B']",,,,,,,,
551,School of Engineering,ECE,2016,['CCC704'],['B-'],"['CCC103', 'CCC225']","['B', 'A-']","['CCC710', 'CCC319', 'ADP112', 'CCC402']","['B', 'A-', 'B-', 'B']","['CCC823', 'CCC414', 'CCC409']","['B', 'A-', 'A-']",,,,,,,,
552,School of Natural Sciences,BIO,2016,['CCC302'],['A'],"['CCC704', 'CCC402']","['A-', 'A']","['CCC512', 'CCC311', 'CHY213', 'CHY351']","['B', 'A-', 'A-', 'A']","['CCC411', 'CHY352', 'CCC229']","['A', 'A', 'A-']",,,,,,,,
553,School of Engineering,CSD,2016,"['CCC704', 'CCC801']","['B', 'A']","['ENG109', 'CCC217']","['A-', 'A-']","['CCC413', 'MAT160']","['A-', 'A-']","['ENG245', 'CCC227', 'CCC628']","['A', 'A-', 'A']",,,,,,,,
554,School of Engineering,EED,2016,"['CCC302', 'CCC402']","['B', 'B']",['CCC704'],['A-'],"['CCC319', 'MAT160', 'CCC805']","['B-', 'C-', 'A-']","['CCC821', 'CCC512', 'PHY206']","['B', 'C', 'B-']",,,,,,,,
555,School of Engineering,MED,2016,"['CCC801', 'CCC704', 'MAT201']","['A-', 'A-', 'B']","['CCC302', 'CCC226', 'PHY102']","['A-', 'C', 'C']","['CCC710', 'CCC413', 'CCC319', 'BIO301']","['C', 'C', 'A', 'B-']","['ECO101', 'CCC411', 'CCC805']","['A', 'A-', 'A']",,,,,,,,
556,School of Engineering,ECE,2016,"['CCC704', 'CCC224']","['B-', 'F']","['CCC414', 'CCC402', 'CCC302']","['A', 'B', 'A-']","['CCC611', 'ECO101', 'CCC627']","['B', 'B', 'B']","['CCC630', 'ECO102']","['B-', 'B']",,,,,,,,
557,School of Natural Sciences,PHY,2016,"['CCC614', 'CCC302']","['B', 'A']","['ENG411', 'CCC704']","['A', 'B']","['CCC417', 'ECO101']","['A', 'C-']","['CCC402', 'MED205']","['A', 'C-']",,,,,,,,
558,School of Engineering,CSD,2016,"['CCC704', 'CCC224']","['B-', 'B-']","['CCC510', 'CCC103']","['B-', 'A-']","['CCC821', 'ENG443']","['B', 'C']","['CCC414', 'CCC331', 'ENG243']","['A-', 'B', 'A-']",,,,,,,,
559,School of Engineering,ECE,2016,['CCC704'],['B-'],"['CCC414', 'CCC402', 'CCC225']","['A-', 'A-', 'B']","['CCC613', 'ECO101', 'CCC512', 'CCC319']","['B', 'C', 'C', 'A']","['ECO102', 'CCC805']","['A', 'A-']",,,,,,,,
560,School of Natural Sciences,PHY,2016,"['CCC302', 'CCC402']","['A-', 'A']","['CHY402', 'CCC512', 'CCC704', 'CCC414']","['A', 'B', 'A', 'A']","['CCC624', 'MAT284', 'CCC625', 'CCC319', 'MAT160', 'CCC407']","['A-', 'B-', 'A', 'A-', 'B-', 'A-']","['MAT386', 'CCC103', 'CCC602']","['B', 'A-', 'A-']",,,,,,,,
561,School of Engineering,ECE,2016,['CCC704'],['B'],"['CCC302', 'CCC103', 'CCC805']","['A-', 'A-', 'B']","['CCC510', 'ECO101', 'MKT202', 'CCC319']","['A', 'C', 'A-', 'A-']","['ECO102', 'MKT401']","['A-', 'A-']",,,,,,,,
562,School of Engineering,CSD,2016,"['CCC402', 'CCC704']","['A', 'B']","['CCC805', 'CCC602']","['A-', 'A-']","['CCC115', 'CCC103', 'MAT160']","['A', 'A', 'A-']","['CCC628', 'CCC409']","['A-', 'A-']",,,,,,,,
563,School of Engineering,MED,2016,"['MAT201', 'CCC704']","['B', 'B']","['CCC226', 'PHY102', 'CCC312']","['D', 'B-', 'W']",['CCC510'],['B'],"['CCC319', 'CCC302', 'CCC512', 'MEC401']","['A', 'A-', 'C-', 'B-']",,,,,,,,
564,School of Engineering,CSD,2016,"['CCC704', 'CCC402']","['B', 'A']",['CCC612'],['A-'],"['CCC115', 'ECO101', 'CCC821']","['B', 'A', 'A-']","['DOM401', 'CCC628']","['B', 'A']",,,,,,,,
565,School of Engineering,EED,2016,"['CCC302', 'CCC402']","['A-', 'A-']",['CCC704'],['A-'],"['ECO101', 'CCC510']","['A-', 'C']","['ECO102', 'CCC414', 'CCC630']","['A', 'A-', 'A-']",,,,,,,,
566,School of Humanities & Soc Sci,ECO,2016,"['CCC801', 'CCC302']","['C', 'A-']","['MAT110', 'CCC114', 'CCC704']","['B', 'A', 'A']","['MAT160', 'CCC416', 'CCC329', 'MAT390']","['B-', 'B', 'B', 'B']",['CCC229'],['A'],,,,,,,,
567,School of Engineering,ECE,2016,"['CCC402', 'CCC704']","['A', 'B']","['CCC612', 'CCC302']","['B', 'A']","['CCC319', 'OHM402', 'CCC805', 'CCC510']","['B', 'B-', 'B-', 'A']","['CCC414', 'CCC630', 'DOM401', 'ISM101']","['A-', 'A-', 'B', 'B']",,,,,,,,
568,School of Engineering,MED,2016,"['CCC704', 'MAT201']","['C', 'B-']","['CCC302', 'PHY102', 'CCC403']","['A-', 'B-', 'B']","['CCC801', 'CCC402', 'EED202']","['A-', 'A-', 'B-']","['CCC414', 'CCC229', 'EED203', 'CCC704']","['B', 'B-', 'B', 'B']",,,,,,,,
569,School of Engineering,CSD,2016,"['CCC704', 'CCC302', 'CCC402']","['B-', 'A-', 'A']","['CCC805', 'CCC618']","['A-', 'A-']","['MAT160', 'ECO101', 'CCC821']","['B-', 'A-', 'A-']","['DOM401', 'CCC103', 'CCC628']","['A', 'A', 'A-']",,,,,,,,
570,School of Engineering,CSD,2016,"['CCC704', 'MED102', 'CCC402']","['A-', 'A', 'A']","['CCC319', 'MED101', 'CCC805']","['B', 'A-', 'A']","['ECO101', 'CCC515', 'CCC821']","['B', 'B-', 'A-']","['MAT160', 'CCC801', 'CCC628']","['A-', 'A', 'A-']",,,,,,,,
571,School of Engineering,CSD,2016,"['CCC402', 'CCC704']","['A', 'B-']","['CCC801', 'CCC319']","['B', 'A-']","['CCC512', 'CCC103', 'ECO101']","['C', 'B', 'B']","['EED102', 'CCC416', 'CCC805']","['B-', 'B-', 'A']",,,,,,,,
572,School of Engineering,CSD,2016,['CCC704'],['B-'],"['CCC402', 'CCC302', 'CCC805']","['A', 'A-', 'A']","['CCC103', 'MAT160', 'CCC417', 'OHM402']","['A', 'B', 'B', 'B']","['CCC414', 'CCC319', 'CCC801', 'MAT184']","['A-', 'B', 'A-', 'B-']",,,,,,,,
573,School of Engineering,MED,2016,"['CCC402', 'MAT201', 'CCC704']","['A', 'B', 'A']","['PHY102', 'CCC214', 'CCC611', 'BIO307']","['A-', 'A-', 'A-', 'A-']","['CCC413', 'BIO301', 'CCC805']","['A-', 'B', 'A']","['BIO310', 'CCC411']","['C', 'A-']",,,,,,,,
574,School of Engineering,CHD,2016,"['CCC402', 'CHY111', 'CCC704']","['A', 'B', 'B-']","['CCC510', 'CCC602']","['B', 'B-']","['CCC311', 'CCC103', 'CHY120']","['B', 'A-', 'B']","['FAC202', 'CCC330', 'CCC414', 'MEC102']","['F', 'B-', 'A-', 'B-']",,,,,,,,
575,School of Engineering,EED,2016,"['CCC302', 'CCC414']","['A-', 'A-']","['CCC704', 'CCC114']","['A', 'A']","['CCC805', 'ECO101', 'CCC319']","['A', 'B', 'B-']","['CCC629', 'ECO102', 'MED210']","['A', 'A', 'A']",,,,,,,,
576,School of Engineering,EED,2016,"['CCC402', 'CCC302']","['A-', 'A-']",['CCC704'],['A'],"['CCC613', 'CCC319', 'MAT160']","['B-', 'B', 'A-']","['CCC414', 'CCC409', 'CED307']","['A-', 'A-', 'A']",,,,,,,,
577,School of Humanities & Soc Sci,ECO,2016,"['CCC224', 'CCC302']","['B', 'A']","['CCC704', 'MAT110', 'CCC114']","['B', 'A-', 'A']","['SOC101', 'CCC413', 'IRG206', 'MAT390']","['B', 'B', 'B', 'B']",['SOC321'],['F'],,,,,,,,
578,School of Engineering,EED,2016,"['CCC402', 'CCC103']","['B-', 'A']","['CCC302', 'CCC704', 'CCC622']","['A-', 'A', 'A-']","['CCC512', 'CCC311', 'ADP310']","['C', 'B', 'B']","['CCC629', 'CCC414', 'MED210', 'ECO101']","['A', 'A-', 'B', 'B']",,,,,,,,
579,School of Engineering,ECE,2016,['CCC704'],['B-'],"['CCC820', 'CCC402']","['A', 'A']","['CCC319', 'CCC710', 'MAT160', 'CCC409']","['A-', 'A-', 'B', 'A']","['CCC602', 'CCC821', 'MAT184', 'CCC411']","['B', 'A', 'A-', 'A-']",,,,,,,,
580,School of Engineering,ECE,2016,['CCC704'],['B-'],"['CCC801', 'CCC614', 'CCC602', 'CCC302']","['B-', 'B-', 'C', 'A-']","['CCC413', 'CCC319']","['C', 'B']","['MED101', 'CCC411', 'CCC414']","['B-', 'B-', 'B']",,,,,,,,
581,School of Natural Sciences,CHY,2016,"['CCC302', 'CCC402']","['A-', 'A']","['PHY104', 'MAT203', 'CCC412', 'CCC704']","['C', 'D', 'A-', 'B']","['CCC512', 'CCC801', 'BIO201']","['C', 'A-', 'B']","['HIS209', 'BIO309', 'MAT110']","['B-', 'B-', 'F']",,,,,,,,
582,School of Engineering,EED,2016,"['CCC302', 'CCC402']","['B', 'B']",['CCC704'],['B'],['CCC510'],['A'],"['CCC414', 'IRG203', 'ENG344', 'CCC629']","['B', 'C-', 'A', 'A-']",,,,,,,,
583,School of Engineering,MED,2016,"['MAT201', 'CCC704']","['B', 'C']","['PHY102', 'CCC801', 'CCC402']","['D', 'B', 'A-']","['CCC821', 'CCC627', 'MAT160']","['B', 'B', 'B-']","['CCC302', 'CCC602']","['A-', 'A-']",,,,,,,,
584,School of Engineering,CHD,2016,"['CCC402', 'CCC302', 'CCC704', 'CHY111']","['A', 'A', 'A', 'B-']","['CCC411', 'CCC820']","['B', 'B']","['CCC510', 'BIO201']","['A', 'A']","['CCC805', 'MED210', 'ECO101']","['A', 'A-', 'B']",,,,,,,,
585,School of Engineering,ECE,2016,"['CCC704', 'CCC402']","['B', 'A-']",['CCC510'],['B-'],"['CCC319', 'OHM402']","['C', 'B-']","['MGT102', 'CCC302', 'MAT104', 'ISM101']","['B-', 'A', 'B', 'C']",,,,,,,,
586,School of Engineering,CSD,2016,"['CCC704', 'CCC402']","['C', 'A-']","['CCC820', 'CCC214']","['B', 'B']","['ECO101', 'CCC329', 'CCC103']","['C-', 'B', 'B']","['CCC414', 'CED308', 'CCC302', 'CCC403']","['A', 'B-', 'A-', 'B']",,,,,,,,
587,School of Engineering,MED,2016,"['CCC704', 'MAT201']","['B', 'B']","['PHY102', 'CCC402']","['B-', 'A-']","['ECO101', 'CCC512', 'CCC613']","['C', 'B', 'B-']","['ECO102', 'CCC403', 'CCC602']","['B', 'B', 'B-']",,,,,,,,
588,School of Humanities & Soc Sci,ENG,2016,"['MAT101', 'CCC302', 'ECO101', 'CCC801']","['B-', 'A', 'B', 'F']","['CCC810', 'CCC704', 'CCC402']","['A', 'A', 'A']","['CCC329', 'CCC611', 'CCC103']","['A', 'A', 'A']","['CCC629', 'CCC319', 'COM199']","['A', 'A', 'A-']",,,,,,,,
589,School of Engineering,MED,2016,"['MAT201', 'CCC402', 'CCC704']","['A', 'A-', 'B-']","['PHY102', 'CCC510']","['B', 'A']","['EED202', 'CCC512', 'CCC103']","['C', 'B', 'C']","['CCC414', 'EED102', 'CCC620']","['A-', 'B', 'B']",,,,,,,,
590,School of Engineering,CED,2016,"['CCC704', 'CCC402']","['B', 'A-']","['CCC226', 'CCC819', 'CCC323']","['A-', 'A-', 'A-']","['CCC613', 'CCC512', 'ECO101']","['A-', 'B-', 'B-']","['CCC805', 'CCC411', 'ECO102', 'CCC302']","['A', 'B', 'A-', 'A-']",,,,,,,,
591,School of Humanities & Soc Sci,ECO,2016,"['CCC302', 'CCC314']","['A', 'A-']","['MAT110', 'SOC212', 'CCC704']","['D', 'B', 'A-']","['CCC822', 'MAT386', 'SOC101', 'CCC402', 'IRG206']","['A-', 'C', 'A-', 'A-', 'A-']","['CCC229', 'CCC711', 'MAT110', 'SOC321']","['A', 'A-', 'C-', 'A-']",,,,,,,,
592,School of Engineering,CSD,2016,"['CCC402', 'CCC704']","['B', 'B-']","['CCC302', 'CCC214']","['A-', 'C']","['CCC103', 'CCC801', 'ECO101']","['A-', 'B', 'C-']","['MAT160', 'MAT230']","['C', 'B']",,,,,,,,
593,School of Engineering,CSD,2016,"['CCC704', 'CCC302']","['A-', 'A-']","['CCC805', 'CCC402']","['A', 'A']","['CCC115', 'CCC413']","['B-', 'A-']","['MAT246', 'MAT160']","['A-', 'B']",,,,,,,,
594,School of Engineering,EED,2016,"['CCC402', 'CCC302']","['A-', 'A-']",['CCC704'],['A-'],"['ECO101', 'CCC515']","['C-', 'B']","['CCC821', 'CCC801', 'CCC615', 'ECO102', 'CCC227']","['B-', 'A-', 'B', 'B', 'D']",,,,,,,,
595,School of Humanities & Soc Sci,ECO,2016,"['CCC402', 'CCC302', 'CCC414']","['B', 'A', 'B-']","['MAT110', 'CCC704', 'CCC818', 'MAT260']","['C', 'A-', 'B', 'D']","['CCC228', 'MAT440', 'CCC805']","['B', 'B', 'A-']",['CCC711'],['A'],,,,,,,,
596,School of Engineering,MED,2016,"['MAT201', 'CCC402', 'CCC704']","['C', 'C-', 'B']","['CCC611', 'CCC302', 'CCC226', 'PHY102']","['A', 'A-', 'B', 'C']","['CCC801', 'ECO101']","['B-', 'C']",['ECO102'],['B-'],,,,,,,,
597,School of Engineering,EED,2016,"['CCC402', 'CCC302']","['A-', 'A-']",['CCC704'],['B'],"['MAT160', 'CCC625', 'CCC613']","['B', 'B-', 'B']","['CCC330', 'CCC414', 'CCC319', 'CCC409']","['B', 'A-', 'A', 'A-']",,,,,,,,
598,School of Engineering,EED,2016,"['CCC402', 'CCC302']","['A-', 'A-']",['CCC704'],['B'],"['CCC415', 'MAT160']","['A', 'C']","['CCC319', 'MED210', 'MKT401', 'CCC330', 'CCC823', 'CCC331']","['A-', 'A-', 'A-', 'A', 'C-', 'B-']",,,,,,,,
599,School of Engineering,CSD,2016,"['CCC704', 'CCC402']","['B-', 'A']","['CCC609', 'CCC225']","['B', 'B']","['CCC103', 'SOC101', 'CCC114']","['A-', 'B', 'A']","['CCC414', 'DOM401']","['A-', 'B']",,,,,,,,
600,School of Engineering,CSD,2016,"['CCC704', 'CCC402', 'CCC302']","['B-', 'A', 'A']","['CCC323', 'CCC414', 'CCC820']","['A-', 'A', 'B']","['CCC227', 'CHY120']","['B-', 'A-']","['HIS103', 'CCC409', 'CCC403']","['A-', 'A-', 'A']",,,,,,,,
601,School of Humanities & Soc Sci,ECO,2016,"['CCC302', 'CCC314']","['A-', 'A-']","['CCC704', 'CCC810', 'MAT110']","['A', 'A', 'C']","['CCC710', 'CCC413', 'IRG107', 'MAT484']","['B', 'B', 'A', 'C']",['CCC229'],['A'],,,,,,,,
602,School of Engineering,ECE,2016,['CCC704'],['B-'],"['CCC512', 'CCC325', 'CCC312']","['B-', 'B-', 'A-']","['MAT160', 'CCC302', 'CCC510']","['C', 'B', 'A']","['CCC402', 'CED307', 'CCC319']","['A-', 'D', 'A']",,,,,,,,
603,School of Engineering,ECE,2016,['CCC704'],['B'],"['CCC818', 'CCC612', 'CCC402']","['A-', 'B-', 'A-']","['CCC805', 'ECO101', 'CCC510', 'MKT202']","['A-', 'B-', 'A', 'A-']","['ECO102', 'MKT401']","['B', 'A-']",,,,,,,,
604,School of Engineering,MED,2016,"['CCC704', 'MAT201', 'ENG104']","['B-', 'B-', 'B-']","['CCC217', 'PHY102']","['C-', 'C']","['CCC415', 'ECO101', 'CCC402']","['A-', 'A-', 'B']","['ECO102', 'CCC403']","['A-', 'B']",,,,,,,,
605,School of Engineering,CED,2016,"['CCC402', 'CCC302', 'CCC704']","['A', 'A', 'B-']","['CCC323', 'CCC820', 'CCC103']","['A-', 'D', 'B-']","['CCC311', 'CCC510']","['A-', 'A']","['HIS209', 'CCC414']","['B-', 'A-']",,,,,,,,
606,School of Engineering,MED,2016,"['CCC402', 'MAT201', 'CCC704']","['A', 'A', 'B']","['CCC226', 'CCC407', 'PHY102']","['B-', 'A-', 'A-']","['CCC510', 'MAT160']","['A', 'A-']","['CCC409', 'CCC629', 'CCC302', 'MAT386']","['A', 'A-', 'A-', 'A']",,,,,,,,
607,School of Engineering,CSD,2016,['CCC704'],['B-'],"['CCC609', 'CCC506']","['A-', 'A-']","['MAT160', 'CCC402', 'CCC302']","['C', 'A', 'A']","['CCC409', 'EED102', 'CCC801', 'CCC414']","['A-', 'C', 'A-', 'A-']",,,,,,,,
608,School of Engineering,CED,2016,['CCC704'],['B'],"['CCC510', 'CCC302', 'CCC103']","['A', 'A', 'B']","['CCC312', 'ECO101']","['A', 'B']","['CCC416', 'MGT201', 'ECO102', 'CCC805']","['A-', 'A', 'A', 'A']",,,,,,,,
609,School of Engineering,CED,2016,"['CCC704', 'CCC402']","['B-', 'B']","['CCC820', 'CCC302']","['D', 'A-']","['CCC329', 'CCC510', 'MAT160']","['B-', 'A-', 'B-']","['CCC801', 'CCC629', 'CCC414', 'MED101']","['A', 'A-', 'A', 'A-']",,,,,,,,
610,School of Natural Sciences,PHY,2016,"['CED102', 'MAT201', 'CCC224', 'CCC704']","['C', 'B', 'B-', 'B']","['CSD101', 'CCC506', 'CCC510', 'CED101', 'MAT203']","['B-', 'A', 'A', 'C', 'B-']","['CCC515', 'CCC417', 'MAT205', 'CED201', 'CED202', 'CED103', 'CED206']","['B', 'B-', 'B', 'C-', 'C', 'B-', 'B']","['CCC409', 'CCC821', 'CCC302', 'MAT184']","['B', 'AP', 'A', 'A']",,,,,,,,
611,School of Engineering,ECE,2016,['CCC704'],['B'],"['CCC226', 'CCC114', 'CCC302']","['A-', 'A-', 'A-']","['OHM402', 'CCC228']","['B-', 'B']","['ECO101', 'IRG204', 'CCC414']","['A-', 'A', 'A']",,,,,,,,
612,School of Engineering,ECE,2016,"['CCC704', 'CCC402']","['B-', 'A-']","['CCC325', 'CCC302', 'CCC114']","['B-', 'A-', 'B-']","['CCC510', 'ECO101']","['A', 'C-']","['ECO102', 'CCC411', 'CCC403']","['A-', 'B', 'A']",,,,,,,,
613,School of Engineering,MED,2016,"['CCC402', 'CCC704', 'MAT201']","['A-', 'B', 'B']","['CCC819', 'CCC226', 'PHY102']","['B', 'D', 'B']","['MAT160', 'CCC413', 'CCC115']","['B', 'B-', 'B-']","['CCC510', 'ECO101', 'CCC805']","['A-', 'A-', 'A']",,,,,,,,
614,School of Engineering,EED,2016,"['CCC402', 'CCC302']","['A', 'A-']","['CCC704', 'CCC114']","['B', 'B-']","['ECO101', 'CCC319']","['D', 'A-']","['MED210', 'MED101', 'CCC602', 'PHY206', 'CCC103']","['B', 'A-', 'B-', 'C', 'B']",,,,,,,,
615,School of Engineering,ECE,2016,['CCC704'],['B-'],"['CCC618', 'CCC801', 'CCC402']","['C-', 'A-', 'B']","['CCC613', 'CCC512', 'CCC319', 'ECO101']","['A-', 'C', 'B', 'B']","['ECO102', 'CCC414']","['A-', 'A']",,,,,,,,
616,School of Engineering,CSD,2016,"['CCC224', 'CCC704']","['B', 'B']","['CCC623', 'CCC618']","['B', 'A-']","['ECO101', 'CCC821']","['B-', 'B']","['CCC103', 'CCC620', 'MAT160']","['B', 'C-', 'D']",,,,,,,,
617,School of Engineering,CSD,2016,"['CCC402', 'CCC704']","['A-', 'B-']","['CCC602', 'CCC214', 'CCC331', 'MAT104', 'CCC302', 'CED308']","['B', 'D', 'B-', 'B-', 'A-', 'B']",,,,,,,,,,,,
618,School of Natural Sciences,BIO,2016,['CCC302'],['A'],"['CCC704', 'CCC606']","['B', 'B']","['CCC402', 'CCC625', 'DES101']","['A', 'B', 'A-']","['DES111', 'CCC215', 'CCC409', 'CCC416']","['A-', 'B', 'A', 'A-']",,,,,,,,
619,School of Engineering,CSD,2016,"['CCC704', 'CCC402']","['B', 'A']","['CCC602', 'CCC512', 'CCC801']","['A', 'A-', 'A-']","['CCC710', 'ECO101', 'CCC821']","['B', 'B', 'A-']","['CCC414', 'MAT160', 'CCC403']","['A', 'B', 'A']",,,,,,,,
620,School of Natural Sciences,BIO,2016,['CCC302'],['A-'],"['CCC704', 'CCC409']","['B', 'A-']","['CCC512', 'ADP112', 'CCC625']","['B', 'B', 'B']","['CCC215', 'ADP100', 'ADP101', 'CCC402']","['B-', 'B-', 'B', 'A']",,,,,,,,
621,School of Engineering,CSD,2016,['CCC704'],['B'],"['CCC226', 'CCC512']","['A-', 'B']","['ECO101', 'CCC510']","['C-', 'A']","['CCC402', 'CCC403', 'MAT160']","['A', 'A', 'B-']",,,,,,,,
622,School of Engineering,CSD,2016,"['CCC402', 'CCC704']","['A', 'B']","['CCC103', 'CCC409']","['A', 'A']","['OHM402', 'CCC311', 'CCC510']","['A-', 'A', 'A']","['CCC330', 'CCC319', 'CCC801', 'MGT201', 'OHM403']","['A-', 'A', 'A-', 'A-', 'A']",,,,,,,,
623,School of Engineering,EED,2016,"['CCC302', 'CCC512']","['A-', 'B-']","['CCC402', 'CCC704', 'CCC414']","['B-', 'B', 'A-']","['ECO101', 'CCC319', 'CCC510']","['B', 'A', 'A']","['ECO102', 'ISM101', 'CCC805', 'CCC411']","['A-', 'B-', 'A', 'B-']",,,,,,,,
624,School of Engineering,EED,2016,"['CCC402', 'CCC302']","['A-', 'B-']",['CCC704'],['B'],"['DES101', 'CCC510']","['A-', 'A']","['CCC512', 'CCC629', 'DES111']","['D', 'B', 'B-']",,,,,,,,
625,School of Engineering,CED,2016,"['CCC402', 'CCC704']","['A', 'B-']","['CCC302', 'CCC820']","['A-', 'D']","['CCC510', 'CCC329', 'MAT160']","['A', 'A-', 'B-']","['MED101', 'CCC414']","['A', 'A-']",,,,,,,,
626,School of Engineering,CED,2016,"['CCC613', 'CCC704']","['B', 'C']","['CCC611', 'CCC226', 'CCC302']","['A', 'A-', 'A-']","['MAT160', 'CCC510']","['B-', 'A']","['CCC414', 'CCC602', 'HIS209']","['A', 'B', 'B-']",,,,,,,,
627,School of Engineering,ECE,2016,['CCC704'],['B-'],"['CCC602', 'CCC512', 'CCC226']","['A-', 'B-', 'B']","['ECO101', 'CCC402', 'CCC412', 'CCC805']","['A-', 'A-', 'A-', 'A']","['ECO102', 'CCC414', 'CCC801']","['A', 'A', 'A-']",,,,,,,,
628,School of Engineering,CSD,2016,"['CCC704', 'CCC402']","['B-', 'B']","['CCC512', 'CCC414', 'CCC801']","['B', 'A-', 'A-']","['CCC611', 'CCC627', 'ECO101']","['A-', 'B-', 'C-']","['CCC628', 'CCC228']","['A-', 'B']",,,,,,,,
629,School of Engineering,MED,2016,"['CCC402', 'MAT201', 'CCC704']","['B', 'A', 'B']","['CCC611', 'PHY102', 'CCC302']","['B-', 'C', 'A-']","['CCC319', 'MAT160', 'CCC103', 'CCC627']","['B', 'B-', 'A', 'A']","['CCC411', 'CCC620']","['A-', 'A-']",,,,,,,,
630,School of Engineering,CSD,2016,['CCC704'],['A-'],"['CCC414', 'CCC325']","['A', 'A-']","['CCC402', 'CCC512']","['A', 'B-']","['CCC628', 'MAT160']","['A', 'B']",,,,,,,,
631,School of Engineering,EED,2016,"['CCC302', 'CCC402']","['B', 'B-']",['CCC704'],['B'],"['CCC227', 'CCC409', 'MAT160', 'CCC801']","['B-', 'B', 'C', 'B']","['CCC629', 'CCC602', 'MAT184']","['B', 'B-', 'A']",,,,,,,,
632,School of Engineering,ECE,2016,['CCC704'],['B-'],"['CCC622', 'CCC414']","['A-', 'A']","['CCC801', 'CCC402', 'CSD205']","['A-', 'A-', 'B-']","['PHY206', 'CCC227', 'CCC805']","['B', 'B-', 'A']",,,,,,,,
633,School of Engineering,EED,2016,"['CCC402', 'CCC215']","['A-', 'B']","['CCC704', 'CCC302']","['A', 'A']","['CCC805', 'CCC103']","['A-', 'A']","['CCC311', 'COM199', 'CCC414', 'ADP101']","['B', 'B', 'A-', 'A']",,,,,,,,
634,School of Engineering,EED,2016,"['CCC302', 'CCC402']","['A-', 'B']","['CCC704', 'CCC805']","['B', 'B-']","['CCC319', 'CCC613', 'CCC710', 'MAT160']","['B', 'F', 'C', 'C-']","['CCC801', 'CCC103', 'MED101', 'CCC602']","['A-', 'B', 'A-', 'B']",,,,,,,,
635,School of Engineering,ECE,2016,['CCC704'],['B-'],"['CCC302', 'CCC402', 'CCC103']","['A', 'B-', 'A-']","['MAT160', 'CCC510']","['C-', 'A']","['CCC403', 'DOM401']","['A-', 'A-']",,,,,,,,
636,School of Engineering,CSD,2016,"['CCC704', 'CCC402']","['B', 'A']","['CCC302', 'CCC103', 'CCC801', 'CCC818']","['A', 'A', 'B-', 'A-']","['MAT160', 'CCC624', 'CCC611', 'CCC311', 'CCC417']","['B', 'A', 'A-', 'A-', 'A-']","['CCC416', 'CCC414', 'MAT246', 'DOM401']","['B', 'A-', 'A', 'B']",,,,,,,,
637,School of Engineering,ECE,2016,"['CCC402', 'CCC704']","['B', 'B']","['CCC319', 'CCC103']","['B', 'B']","['MAT160', 'CCC510']","['C', 'A']","['ISM101', 'CCC805', 'CED307', 'MED210', 'CCC602']","['B-', 'C-', 'C-', 'B-', 'B-']",,,,,,,,
638,School of Natural Sciences,PHY,2016,"['CCC402', 'CCC302']","['D', 'A']","['CHY112', 'CCC704', 'CCC614']","['C', 'B-', 'C']","['CCC407', 'MAT160', 'IRG106', 'CCC417', 'MAT280']","['B', 'B-', 'A', 'B', 'C-']","['CCC227', 'CCC801']","['B', 'A-']",,,,,,,,
639,School of Engineering,MED,2016,"['CCC704', 'CCC224', 'MAT201']","['A-', 'B', 'A-']","['CCC609', 'PHY102', 'CCC506', 'CCC409']","['B', 'A-', 'A-', 'A']","['BIO301', 'CCC710', 'CCC515']","['B-', 'D', 'B']","['CCC403', 'MAT386', 'CCC516', 'BIO310']","['B', 'A-', 'B', 'B']",,,,,,,,
